UsageClass,CheckoutType,MaterialType,CheckoutYear,CheckoutMonth,Checkouts,Title,ISBN,Creator,Subjects,Publisher,PublicationYear,BookGroup
Digital,OverDrive,AUDIOBOOK,2021,1,246,White Fragility: Why It's So Hard for White People to Talk About Racism (unabridged) (Unabridged),NA,Robin DiAngelo,"Family & Relationships, Nonfiction, Self-Improvement, Sociology",Books on Tape,2018,Treatment
Digital,OverDrive,AUDIOBOOK,2021,1,84,"Me and White Supremacy: Combat Racism, Change the World, and Become a Good Ancestor (unabridged) (Unabridged)",NA,Layla F. Saad,"Nonfiction, Self-Improvement, Sociology","Blackstone Audio, Inc.",2020,Treatment
Digital,OverDrive,EBOOK,2021,1,57,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,NA,Daniel James Brown,"History, Nonfiction, Sports & Recreations","Penguin Group (USA), Inc.",2013,Control
Physical,Horizon,BOOK,2021,1,9,White rage : the unspoken truth of our racial divide / Carol Anderson.,NA,"Anderson, Carol (Carol Elaine)","African Americans Civil rights History, African Americans Politics and government, African Americans Social conditions, Whites United States Attitudes History, Whites United States Politics and government, Opposition Political science United States History, Racism United States History, United States Race relations History","Bloomsbury USA,",2016.,Treatment
Physical,Horizon,BOOK,2021,1,1,The boys in the boat : nine Americans and their epic quest for gold at the 1936 Berlin Olympics / Daniel James Brown.,NA,"Brown, Daniel James, 1951-","University of Washington Rowing History, Rowers United States Biography, Rowing United States History, Olympic Games 11th 1936 Berlin Germany, Large type books","Thorndike Press,",2013.,Control
Physical,Horizon,BOOK,2021,1,2,The new Jim Crow : mass incarceration in the age of colorblindness / Michelle Alexander ; [with a new foreword by Cornel West].,NA,"Alexander, Michelle","Discrimination in criminal justice administration United States, Criminal justice Administration of United States, African American prisoners United States, African American men Social conditions, Race discrimination United States, United States Race relations","New Press,",2012.,Treatment
Physical,Horizon,BOOK,2021,1,51,How to be an antiracist / Ibram X. Kendi.,NA,"Kendi, Ibram X.","Kendi Ibram X, Anti racism United States, Racism Psychological aspects, United States Race relations","One World,",2019.,Treatment
Digital,OverDrive,AUDIOBOOK,2021,1,36,Wild: From Lost to Found on the Pacific Crest Trail (unabridged) (Unabridged),NA,Cheryl Strayed,"Biography & Autobiography, Nonfiction, Travel",Books on Tape,2012,Control
Digital,OverDrive,EBOOK,2021,1,84,When Breath Becomes Air,NA,Paul Kalanithi,"Biography & Autobiography, Nonfiction, Philosophy, Sociology","Random House, Inc.",2016,Control
Digital,OverDrive,AUDIOBOOK,2021,1,35,In the Dream House: A Memoir (unabridged) (Unabridged),NA,Carmen Maria Machado,"Biography & Autobiography, Gay/Lesbian, Nonfiction",HighBridge Company,2020,LGBT
Digital,OverDrive,AUDIOBOOK,2021,1,274,Untamed (Unabridged),NA,Glennon Doyle,"Biography & Autobiography, Nonfiction, Self-Improvement",Books on Tape,2020,LGBT
Digital,OverDrive,AUDIOBOOK,2021,1,63,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics (unabridged) (Unabridged),NA,Daniel James Brown,"History, Nonfiction, Sports & Recreations","Recorded Books, LLC",2016,Control
Digital,OverDrive,EBOOK,2021,1,10,Steve Jobs,NA,Walter Isaacson,"Biography & Autobiography, Business, Computer Technology, Nonfiction","Simon & Schuster, Inc.",2014,Control
Physical,Horizon,BOOK,2021,1,26,So you want to talk about race / Ijeoma Oluo.,NA,"Oluo, Ijeoma","United States Race relations, Intercultural communication, Racism United States","Seal Press,",2018.,Treatment
Digital,OverDrive,AUDIOBOOK,2021,1,83,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing (unabridged) (Unabridged),NA,Marie Kondo,"Home Design & Décor, Nonfiction, Philosophy","Tantor Media, Inc",2015,Control
Physical,Horizon,BOOK,2021,1,1,The rules do not apply : a memoir / Ariel Levy.,NA,"Levy, Ariel","Levy Ariel, Levy Ariel Marriage, Women journalists United States Biography, Young women United States Biography, Miscarriage United States, Lesbians United States Biography, Sex role United States, Life change events United States","Random House,",c2017.,LGBT
Physical,Horizon,BOOK,2021,1,7,Wild : from lost to found on the Pacific Crest Trail / Cheryl Strayed.,NA,"Strayed, Cheryl, 1968-","Strayed Cheryl 1968 Travel Pacific Crest Trail, Authors American 21st century Biography, Pacific Crest Trail Description and travel","Alfred A. Knopf,",2012.,Control
Physical,Horizon,BOOK,2021,1,2,Naturally Tan / Tan France with Caroline Donofrio.,NA,"France, Tan","France Tan, Television personalities United States Biography, Fashion designers United States Biography, Muslims United States Biography, Gay men United States Biography","St. Martin's Press,",2019.,LGBT
Digital,OverDrive,AUDIOBOOK,2021,1,4,The Art of War (Unabridged),NA,Sun Tzu,"History, Military, Nonfiction, Philosophy","Tantor Media, Inc",2007,Control
Physical,Horizon,BOOK,2021,1,7,The boys in the boat : nine Americans and their epic quest for gold at the 1936 Berlin Olympics / Daniel James Brown.,NA,"Brown, Daniel James, 1951-","University of Washington Rowing History, Olympic Games 11th 1936 Berlin Germany, Rowing United States History, Rowers United States Biography, Olympics History","Penguin Books,",2014.,Control
Physical,Horizon,BOOK,2021,1,5,"How to win friends and influence people / Dale Carnegie ; editorial consultant, Dorothy Carnegie ; editorial assistance, Arthur R. Pell.",NA,"Carnegie, Dale, 1888-1955","Success, Persuasion Psychology, Leadership, Business communication","Simon & Schuster,",2009.,Control
Digital,OverDrive,AUDIOBOOK,2021,1,47,The Book of Delights (Unabridged),NA,Ross Gay,"Literary Criticism, Nonfiction, Self-Improvement","Recorded Books, LLC",2020,LGBT
Digital,OverDrive,EBOOK,2021,1,63,Sapiens: A Brief History of Humankind,NA,Yuval Noah Harari,"History, Nonfiction, Science",HarperCollins Publishers Inc.,2015,Control
Physical,Horizon,BOOK,2021,1,22,Between the world and me / Ta-Nehisi Coates.,NA,"Coates, Ta-Nehisi","Race discrimination United States, African Americans Social conditions, African Americans Public opinion, Whites United States Attitudes, United States Race relations","Spiegel & Grau,",c2015.,Treatment
Digital,OverDrive,AUDIOBOOK,2021,1,174,Between the World and Me (Unabridged),NA,Ta-Nehisi Coates,"African American Nonfiction, Biography & Autobiography, Nonfiction, Sociology",Books on Tape,2015,Treatment
Digital,OverDrive,AUDIOBOOK,2021,1,229,So You Want to Talk about Race (Unabridged),NA,Ijeoma Oluo,"African American Nonfiction, Nonfiction, Politics, Sociology","Blackstone Audio, Inc.",2018,Treatment
Physical,Horizon,BOOK,2021,1,1,Bettyville : a memoir / George Hodgman.,NA,"Hodgman, George","Hodgman George, Adult children of aging parents United States Biography, Caregivers United States Biography, Aging parents Care United States, Mothers and sons United States, Sons Family relationships United States, Gay men Family relationships United States","Viking,",c2015.,LGBT
Digital,OverDrive,EBOOK,2021,1,5,Naturally Tan: A Memoir,NA,Tan France,"Biography & Autobiography, Gay/Lesbian, Nonfiction, Performing Arts",Macmillan Publishers,2019,LGBT
Physical,Horizon,BOOK,2021,1,22,White fragility : why it's so hard for white people to talk about racism / Robin DiAngelo.,NA,"DiAngelo, Robin J.","Racism, Whites, Race relations","Beacon Press,",[2018],Treatment
Digital,OverDrive,AUDIOBOOK,2021,1,56,When Breath Becomes Air (Unabridged),NA,Paul Kalanithi,"Biography & Autobiography, Nonfiction, Philosophy, Sociology",Books on Tape,2016,Control
Digital,OverDrive,AUDIOBOOK,2021,1,2,The Art of War (Unabridged),NA,Sun Tzu,"Business, Finance, Nonfiction","Sounds True, Inc",2007,Control
Digital,OverDrive,EBOOK,2021,1,20,Shortest Way Home: One Mayor's Challenge and a Model for America's Future,NA,Pete Buttigieg,"Biography & Autobiography, Nonfiction, Politics",W. W. Norton & Company,2019,LGBT
Physical,Horizon,BOOK,2021,1,4,Between the world and me / Ta-Nehisi Coates.,NA,"Coates, Ta-Nehisi","Race discrimination United States, African Americans Social conditions, African Americans Public opinion, Whites United States Attitudes, Large type books, United States Race relations","Thorndike Press, a part of Gale, Cengage Learning,",2016.,Treatment
Physical,Horizon,BOOK,2021,1,1,"Me and white supremacy : combat racism, change the world, and become a good ancestor / Layla F. Saad ; [foreword by Robin DiAngelo].",NA,"Saad, Layla F","Whites, Racism, Anti racism, Race discrimination, Race relations, Equality, Social sciences, Large type books, Self help publications","Thorndike Press, a part of Gale, a Cengage Company,",[2020],Treatment
Digital,OverDrive,EBOOK,2021,1,295,How to Be an Antiracist,NA,Ibram X. Kendi,"Biography & Autobiography, Nonfiction, Politics, Sociology","Random House, Inc.",2019,Treatment
Digital,OverDrive,EBOOK,2021,1,7,How to Win Friends and Influence People in the Digital Age,NA,Dale Carnegie,"Business, Nonfiction, Psychology, Self-Improvement","Simon & Schuster, Inc.",2014,Control
Digital,OverDrive,AUDIOBOOK,2021,1,80,How to Win Friends and Influence People (Unabridged),NA,Dale Carnegie,"Nonfiction, Self-Improvement",Simon & Schuster - Audiobooks,2008,Control
Digital,OverDrive,EBOOK,2021,1,8,Welcome to the Universe: An Astrophysical Tour,NA,Neil DeGrasse Tyson,"Nonfiction, Physics, Science",Princeton University Press,2016,Control
Digital,OverDrive,EBOOK,2021,1,136,Between the World and Me,NA,Ta-Nehisi Coates,"African American Nonfiction, Biography & Autobiography, Nonfiction, Sociology","Random House, Inc.",2015,Treatment
Digital,OverDrive,AUDIOBOOK,2021,1,1,Sapiens: A Brief History of Humankind (unabridged) (Unabridged),NA,Yuval Noah Harari,"Nonfiction, Science","Tantor Media, Inc",2015,Control
Physical,Horizon,BOOK,2021,1,8,When breath becomes air / Paul Kalanithi ; foreword by Abraham Verghese.,NA,"Kalanithi, Paul","Kalanithi Paul Health, Lungs Cancer Patients United States Biography, Neurosurgeons Biography, Husband and wife","Random House,",[2016],Control
Digital,OverDrive,EBOOK,2021,1,3,The Art of War,NA,Tzu Sun,"History, Military, Nonfiction","Hachette Digital, Inc.",2010,Control
Digital,OverDrive,AUDIOBOOK,2021,1,177,Sapiens: A Brief History of Humankind (unabridged) (Unabridged),NA,Yuval Noah Harari,"History, Nonfiction, Science",HarperCollins Publishers Inc.,2018,Control
Digital,OverDrive,EBOOK,2021,1,49,In the Dream House: A Memoir,NA,Carmen Maria Machado,"Biography & Autobiography, Gay/Lesbian, Nonfiction",Macmillan Publishers,2019,LGBT
Digital,OverDrive,AUDIOBOOK,2021,1,11,Steve Jobs (Unabridged),NA,Walter Isaacson,"Biography & Autobiography, Nonfiction, Technology","Recorded Books, LLC",2015,Control
Digital,OverDrive,EBOOK,2021,1,89,"Me and White Supremacy: Combat Racism, Change the World, and Become a Good Ancestor",NA,Layla F. Saad,"Family & Relationships, Nonfiction, Self-Improvement, Sociology",Sourcebooks,2020,Treatment
Digital,OverDrive,EBOOK,2021,1,1,Bettyville: A Memoir,NA,George Hodgman,"Biography & Autobiography, Family & Relationships, Gay/Lesbian, Nonfiction","Penguin Group (USA), Inc.",2015,LGBT
Physical,Horizon,BOOK,2021,1,4,Hunger : a memoir of (my) body / Roxane Gay.,NA,"Gay, Roxane","Gay Roxane, Body image, Eating disorders, Autobiographies","Harper, an imprint of HarperCollinsPublishers,",[2017],LGBT
Digital,OverDrive,AUDIOBOOK,2021,1,200,"The New Jim Crow: Mass Incarceration in the Age of Colorblindness, 10th Anniversary Edition (unabridged) (Unabridged)",NA,Michelle Alexander,"African American Nonfiction, Nonfiction, Sociology","Recorded Books, LLC",2018,Treatment
Digital,OverDrive,EBOOK,2021,1,88,Stamped from the Beginning: The Definitive History of Racist Ideas in America,NA,Ibram X. Kendi,"African American Nonfiction, History, Nonfiction, Sociology","Hachette Digital, Inc.",2016,Treatment
Physical,Horizon,BOOK,2021,1,18,In the dream house : a memoir / Carmen Maria Machado.,NA,"Machado, Carmen Maria","Machado Carmen Maria, Women authors American 21st century Biography, Abused lesbians United States Biography, Lesbians United States Biography","Graywolf Press,",[2019],LGBT
Digital,OverDrive,EBOOK,2021,1,4,The Art of War: A New Translation by Michael Nylan,NA,Sun Tzu,"Business, History, Military, Nonfiction",W. W. Norton & Company,2020,Control
Digital,OverDrive,AUDIOBOOK,2021,1,122,Stamped from the Beginning: A Definitive History of Racist Ideas in America (unabridged) (Unabridged),NA,Ibram X. Kendi,"African American Nonfiction, History, Nonfiction",Author's Republic,2017,Treatment
Physical,Horizon,BOOK,2021,1,14,The color of law : a forgotten history of how our government segregated America / Richard Rothstein.,NA,"Rothstein, Richard","Segregation United States History 20th century, African Americans Segregation History 20th century, Discrimination in housing Government policy United States History 20th century, United States Race relations History 20th century","Liveright Publishing Corporation,",[2017],Treatment
Digital,OverDrive,AUDIOBOOK,2021,1,25,Hunger: A Memoir of (My) Body (unabridged) (Unabridged),NA,Roxane Gay,"Biography & Autobiography, Family & Relationships, Nonfiction",HarperCollins Publishers Inc.,2017,LGBT
Physical,Horizon,BOOK,2021,1,2,The boys in the boat : the true story of an American team's epic journey to win gold at the 1936 Olympics / Daniel James Brown ; adapted for young readers by Gregory Mone.,NA,"Brown, Daniel James, 1951-","University of Washington Rowing History Juvenile literature, Olympic Games 11th 1936 Berlin Germany Juvenile literature, Rowing United States History Juvenile literature, Rowers United States Biography Juvenile literature","Viking, an imprint of Penguin Random House LLC,",2015.,Control
Digital,OverDrive,EBOOK,2021,2,52,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,NA,Marie Kondo,"Home Design & Décor, Nonfiction, Philosophy, Self-Improvement","Random House, Inc.",2014,Control
Digital,OverDrive,EBOOK,2021,2,4,Naturally Tan: A Memoir,NA,Tan France,"Biography & Autobiography, Gay/Lesbian, Nonfiction, Performing Arts",Macmillan Publishers,2019,LGBT
Digital,OverDrive,AUDIOBOOK,2021,2,31,Wild: From Lost to Found on the Pacific Crest Trail (unabridged) (Unabridged),NA,Cheryl Strayed,"Biography & Autobiography, Nonfiction, Travel",Books on Tape,2012,Control
Physical,Horizon,BOOK,2021,2,1,Naturally Tan / Tan France with Caroline Donofrio.,NA,"France, Tan","France Tan, Television personalities United States Biography, Fashion designers United States Biography, Muslims United States Biography, Gay men United States Biography","St. Martin's Press,",2019.,LGBT
Digital,OverDrive,AUDIOBOOK,2021,2,157,Sapiens: A Brief History of Humankind (unabridged) (Unabridged),NA,Yuval Noah Harari,"History, Nonfiction, Science",HarperCollins Publishers Inc.,2018,Control
Digital,OverDrive,EBOOK,2021,2,60,Sapiens: A Brief History of Humankind,NA,Yuval Noah Harari,"History, Nonfiction, Science",HarperCollins Publishers Inc.,2015,Control
Physical,Horizon,BOOK,2021,2,101,Untamed / Glennon Doyle.,NA,"Doyle, Glennon, 1976-","Doyle Glennon 1976, Married women United States Biography, Wambach Abby 1980 Family, Lesbians United States Biography, Christian biography, Autobiographies","The Dial Press,",[2020],LGBT
Digital,OverDrive,EBOOK,2021,2,82,"Me and White Supremacy: Combat Racism, Change the World, and Become a Good Ancestor",NA,Layla F. Saad,"Family & Relationships, Nonfiction, Self-Improvement, Sociology",Sourcebooks,2020,Treatment
Physical,Horizon,BOOK,2021,2,12,Between the world and me / Ta-Nehisi Coates.,NA,"Coates, Ta-Nehisi","Race discrimination United States, African Americans Social conditions, African Americans Public opinion, Whites United States Attitudes, United States Race relations","Spiegel & Grau,",c2015.,Treatment
Digital,OverDrive,EBOOK,2021,2,278,Untamed,NA,Glennon Doyle,"Biography & Autobiography, Nonfiction, Self-Improvement","Random House, Inc.",2020,LGBT
Digital,OverDrive,EBOOK,2021,2,21,Wild: From Lost to Found on the Pacific Crest Trail,NA,Cheryl Strayed,"Biography & Autobiography, Nonfiction, Travel","Random House, Inc.",2012,Control
Digital,OverDrive,EBOOK,2021,2,132,So You Want to Talk About Race,NA,Ijeoma Oluo,"African American Nonfiction, Nonfiction, Politics, Sociology","Hachette Digital, Inc.",2018,Treatment
Digital,OverDrive,AUDIOBOOK,2021,2,174,So You Want to Talk about Race (Unabridged),NA,Ijeoma Oluo,"African American Nonfiction, Nonfiction, Politics, Sociology","Blackstone Audio, Inc.",2018,Treatment
Digital,OverDrive,EBOOK,2021,2,25,White Rage: The Unspoken Truth of Our Racial Divide,NA,Carol Anderson,"History, Law, Nonfiction, Sociology",Bloomsbury USA,2016,Treatment
Digital,OverDrive,AUDIOBOOK,2021,2,10,Naturally Tan: A Memoir (unabridged) (Unabridged),NA,Tan France,"Biography & Autobiography, Gay/Lesbian, Nonfiction, Performing Arts",Macmillan Audio,2019,LGBT
Digital,OverDrive,AUDIOBOOK,2021,2,136,"The New Jim Crow: Mass Incarceration in the Age of Colorblindness, 10th Anniversary Edition (unabridged) (Unabridged)",NA,Michelle Alexander,"African American Nonfiction, Nonfiction, Sociology","Recorded Books, LLC",2018,Treatment
Digital,OverDrive,AUDIOBOOK,2021,2,26,Hunger: A Memoir of (My) Body (unabridged) (Unabridged),NA,Roxane Gay,"Biography & Autobiography, Family & Relationships, Nonfiction",HarperCollins Publishers Inc.,2017,LGBT
Digital,OverDrive,AUDIOBOOK,2021,2,153,Between the World and Me (Unabridged),NA,Ta-Nehisi Coates,"African American Nonfiction, Biography & Autobiography, Nonfiction, Sociology",Books on Tape,2015,Treatment
Digital,OverDrive,EBOOK,2021,2,9,The Art of War: The Oldest Military Treatise in the World,NA,Sun Tzu,"Business, Nonfiction, Politics, Self-Improvement",Duke Classics,2020,Control
Digital,OverDrive,EBOOK,2021,2,29,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,NA,Daniel James Brown,"History, Nonfiction, Sports & Recreations","Penguin Group (USA), Inc.",2013,Control
Digital,OverDrive,AUDIOBOOK,2021,2,71,"Me and White Supremacy: Combat Racism, Change the World, and Become a Good Ancestor (unabridged) (Unabridged)",NA,Layla F. Saad,"Nonfiction, Self-Improvement, Sociology","Blackstone Audio, Inc.",2020,Treatment
Digital,OverDrive,EBOOK,2021,2,83,When Breath Becomes Air,NA,Paul Kalanithi,"Biography & Autobiography, Nonfiction, Philosophy, Sociology","Random House, Inc.",2016,Control
Digital,OverDrive,EBOOK,2021,2,29,The Book of Delights: Essays,NA,Ross Gay,"African American Nonfiction, Biography & Autobiography, Literary Criticism, Nonfiction",Workman Publishing,2019,LGBT
Digital,OverDrive,AUDIOBOOK,2021,2,41,When Breath Becomes Air (Unabridged),NA,Paul Kalanithi,"Biography & Autobiography, Nonfiction, Philosophy, Sociology",Books on Tape,2016,Control
Physical,Horizon,BOOK,2021,2,17,The new Jim Crow : mass incarceration in the age of colorblindness / Michelle Alexander.,NA,"Alexander, Michelle","Racism in criminology United States, Criminal justice Administration of United States, Discrimination in criminal justice administration United States, African American prisoners United States, African American men Social conditions, Race discrimination United States, United States Race relations, African Americans Legal status laws etc, African Americans Segregation History, Law for laypersons, Instructional and educational works","New Press,",[2020],Treatment
Digital,OverDrive,EBOOK,2021,2,13,Bad Feminist: Essays,NA,Roxane Gay,"Essays, Humor (Nonfiction), Nonfiction, Sociology",HarperCollins Publishers Inc.,2014,LGBT
Digital,OverDrive,EBOOK,2021,2,2,How to Be an Antiracist: »Das bisher mutigste Buch über Rassismus im westlichen Denken.« The New York Times--Deutsche Ausgabe,NA,Ibram X. Kendi,"Nonfiction, Sociology",Verlagsgruppe Random House Deutschland,2020,Treatment
Physical,Horizon,BOOK,2021,2,13,The color of law : a forgotten history of how our government segregated America / Richard Rothstein.,NA,"Rothstein, Richard","Segregation United States History 20th century, African Americans Segregation History 20th century, Discrimination in housing Government policy United States History 20th century, United States Race relations History 20th century","Liveright Publishing Corporation,",[2017],Treatment
Digital,OverDrive,AUDIOBOOK,2021,2,4,The Boys in the Boat (Young Readers Adaptation): The True Story of an American Team's Epic Journey to Win Gold at the 1936 Olympics (unabridged) (Unabridged),NA,Daniel James Brown,"History, Juvenile Nonfiction, Sports & Recreations",Books on Tape,2018,Control
Physical,Horizon,BOOK,2021,2,2,"Me and white supremacy : combat racism, change the world, and become a good ancestor / Layla F. Saad ; [foreword by Robin DiAngelo].",NA,"Saad, Layla F","Whites, Racism, Anti racism, Race discrimination, Race relations, Equality, Social sciences, Large type books, Self help publications","Thorndike Press, a part of Gale, a Cengage Company,",[2020],Treatment
Physical,Horizon,BOOK,2021,2,37,How to be an antiracist / Ibram X. Kendi.,NA,"Kendi, Ibram X.","Kendi Ibram X, Anti racism United States, Racism Psychological aspects, United States Race relations","One World,",2019.,Treatment
Physical,Horizon,BOOK,2021,2,1,The boys in the boat : the true story of an American team's epic journey to win gold at the 1936 Olympics / Daniel James Brown ; adapted for young readers by Gregory Mone.,NA,"Brown, Daniel James, 1951-","University of Washington Rowing History Juvenile literature, Olympic Games 11th 1936 Berlin Germany Juvenile literature, Rowing United States History Juvenile literature, Rowers United States Biography Juvenile literature","Viking, an imprint of Penguin Random House LLC,",2015.,Control
Physical,Horizon,BOOK,2021,2,14,"How to win friends and influence people / Dale Carnegie ; editorial consultant, Dorothy Carnegie ; editorial assistance, Arthur R. Pell.",NA,"Carnegie, Dale, 1888-1955","Success, Persuasion Psychology, Leadership, Business communication","Simon & Schuster,",2009.,Control
Digital,OverDrive,EBOOK,2021,2,2,The Art of War: A New Translation by Michael Nylan,NA,Sun Tzu,"Business, History, Military, Nonfiction",W. W. Norton & Company,2020,Control
Digital,OverDrive,EBOOK,2021,2,31,In the Dream House: A Memoir,NA,Carmen Maria Machado,"Biography & Autobiography, Gay/Lesbian, Nonfiction",Macmillan Publishers,2019,LGBT
